Forage: 13, 17, 18, 13, 13, 15, 13, 7, 14, 11, 12, 8
Forage: 12, 15, 17, 15, 14, 14, 12, 12, 13, 10, 7, 12
Forage: 13, 18, 17, 15, 14, 18, 10, 11, 9, 11, 8, 6
Forage: 11, 16, 15, 7, 14, 14, 13, 12, 10, 12, 13, 8
Forage: 8, 17, 16, 15, 14, 10, 12, 17, 15, 13, 12, 10
Forage: 13, 15, 15, 12, 12, 14, 8, 14, 4, 15, 11, 9
Forage: 12, 16, 14, 14, 13, 10, 13, 16, 11, 6, 12, 13
Forage: 11, 15, 17, 16, 15, 14, 12, 10, 14, 10, 9, 6
Forage: 12, 18, 15, 20, 12, 15, 15, 10, 9, 10, 8, 5
Forage: 11, 15, 16, 13, 13, 16, 7, 11, 10, 8, 10, 10
Forage: 11, 15, 19, 15, 11, 12, 9, 11, 7, 9, 10, 6
Forage: 7, 16, 14, 14, 17, 12, 12, 13, 13, 11, 10, 7
Forage: 13, 21, 18, 19, 11, 10, 10, 15, 10, 11, 8, 10
Forage: 13, 16, 11, 14, 7, 6, 3, 3, 6, 8, 3, 6
Forage: 8, 17, 16, 17, 8, 9, 14, 10, 9, 5, 3, 4
Forage: 14, 14, 16, 11, 14, 11, 12, 12, 12, 10, 11, 7
Forage: 18, 17, 17, 15, 14, 12, 11, 11, 8, 9, 7, 9
Forage: 12, 15, 14, 13, 13, 10, 16, 9, 9, 13, 12, 9
Forage: 9, 17, 17, 15, 10, 13, 16, 11, 10, 9, 8, 9
Forage: 11, 16, 18, 11, 11, 12, 14, 13, 13, 9, 9, 7
Forage: 14, 14, 12, 17, 17, 12, 13, 12, 11, 10, 6, 8
Forage: 13, 14, 15, 16, 11, 10, 14, 12, 10, 13, 6, 12
Forage: 15, 21, 11, 4, 2, 3, 0, 0, 2, 3, 3, 3
Forage: 9, 14, 15, 13, 7, 14, 12, 8, 12, 14, 10, 7
Forage: 17, 13, 15, 16, 17, 14, 16, 10, 13, 8, 10, 10
Forage: 14, 16, 17, 17, 16, 15, 9, 10, 8, 14, 9, 12
Forage: 15, 16, 19, 16, 16, 10, 14, 7, 6, 4, 2, 1
Forage: 13, 12, 14, 14, 16, 17, 13, 11, 11, 12, 10, 13
Forage: 14, 17, 12, 10, 3, 0, 5, 5, 2, 4, 6, 9
Forage: 12, 17, 14, 15, 11, 5, 3, 1, 1, 1, 1, 3
Forage: 9, 18, 17, 17, 8, 12, 14, 11, 10, 13, 7, 9
Forage: 10, 19, 12, 18, 14, 12, 15, 11, 12, 12, 7, 9
Forage: 11, 17, 16, 17, 13, 13, 9, 12, 8, 13, 10, 5
Forage: 12, 15, 17, 18, 12, 8, 12, 11, 13, 8, 11, 5
Forage: 14, 19, 14, 16, 11, 9, 17, 12, 9, 8, 7, 9
Forage: 13, 18, 10, 17, 10, 14, 8, 13, 5, 10, 11, 10
Forage: 9, 18, 12, 16, 11, 10, 8, 11, 6, 12, 5, 10
Forage: 10, 18, 15, 16, 11, 17, 11, 12, 10, 12, 7, 6
Forage: 10, 14, 14, 14, 14, 11, 12, 10, 11, 10, 10, 11
Forage: 9, 18, 17, 16, 12, 14, 12, 11, 8, 11, 7, 8
Forage: 13, 15, 17, 12, 14, 9, 11, 13, 9, 10, 10, 7
Forage: 11, 14, 14, 11, 17, 10, 11, 15, 7, 10, 9, 8
Forage: 12, 14, 14, 15, 12, 13, 14, 13, 13, 11, 6, 10
Forage: 12, 15, 11, 15, 14, 12, 10, 13, 12, 12, 12, 12
Forage: 13, 17, 18, 11, 16, 12, 11, 7, 7, 11, 7, 7
Forage: 15, 12, 18, 10, 15, 9, 11, 7, 13, 13, 7, 8
Forage: 14, 18, 17, 17, 14, 19, 12, 10, 14, 14, 15, 7
Forage: 13, 18, 20, 12, 8, 3, 5, 2, 1, 5, 3, 5
Forage: 11, 13, 17, 11, 13, 11, 13, 8, 12, 5, 8, 9
Forage: 14, 17, 15, 13, 14, 14, 11, 11, 12, 10, 7, 13
Forage: 11, 16, 13, 16, 9, 15, 7, 15, 7, 10, 10, 7
Forage: 12, 17, 14, 16, 12, 11, 10, 11, 15, 6, 8, 7
