Forage: 2, 7, 4, 8, 8, 8, 8, 9, 7, 7, 7, 4
Forage: 6, 5, 9, 4, 4, 1, 0, 2, 0, 3, 3, 7
Forage: 5, 8, 5, 7, 6, 10, 6, 9, 6, 5, 5, 4
Forage: 5, 8, 5, 7, 6, 10, 6, 9, 6, 5, 5, 4
Forage: 7, 5, 9, 10, 8, 7, 8, 5, 8, 5, 10, 9
Forage: 5, 5, 7, 8, 7, 8, 6, 5, 9, 9, 10, 8
Forage: 4, 3, 14, 7, 7, 8, 6, 5, 7, 7, 10, 8
Forage: 8, 9, 6, 12, 8, 7, 9, 10, 6, 5, 5, 8
Forage: 3, 6, 5, 7, 5, 6, 1, 0, 5, 3, 3, 2
Forage: 4, 7, 7, 6, 6, 5, 6, 6, 7, 9, 1, 3
Forage: 4, 4, 3, 8, 9, 4, 4, 3, 0, 1, 0, 0
Forage: 6, 7, 11, 5, 10, 7, 6, 8, 6, 10, 4, 7
Forage: 5, 5, 7, 6, 6, 4, 5, 5, 8, 4, 7, 10
Forage: 4, 8, 10, 6, 9, 6, 6, 9, 4, 8, 6, 9
Forage: 15, 4, 5, 5, 5, 7, 9, 9, 8, 5, 4, 4
Forage: 2, 6, 8, 3, 9, 4, 7, 7, 4, 8, 8, 4
Forage: 6, 8, 3, 7, 9, 5, 4, 5, 3, 10, 4, 7
Forage: 4, 5, 8, 7, 11, 5, 0, 3, 2, 2, 0, 1
Forage: 8, 9, 10, 6, 4, 7, 8, 2, 5, 8, 7, 9
Forage: 5, 4, 5, 9, 6, 6, 2, 5, 8, 8, 2, 8
Forage: 4, 3, 7, 8, 6, 5, 10, 5, 5, 7, 4, 8
Forage: 5, 6, 7, 8, 6, 5, 9, 11, 4, 6, 4, 7
Forage: 11, 6, 6, 11, 8, 12, 6, 4, 8, 6, 6, 9
Forage: 8, 6, 9, 9, 9, 9, 7, 6, 14, 4, 7, 8
Forage: 11, 3, 6, 6, 6, 5, 4, 4, 2, 1, 2, 5
Forage: 6, 7, 6, 3, 9, 8, 9, 6, 4, 6, 5, 6
Forage: 10, 5, 7, 7, 6, 3, 5, 8, 7, 8, 8, 6
Forage: 5, 3, 3, 3, 9, 8, 5, 8, 5, 2, 6, 4
Forage: 6, 8, 7, 9, 5, 5, 6, 9, 7, 9, 6, 6
Forage: 11, 7, 6, 6, 9, 10, 12, 5, 4, 8, 6, 8
Forage: 9, 4, 1, 1, 2, 2, 4, 5, 5, 2, 2, 4
Forage: 6, 6, 5, 6, 8, 5, 6, 7, 6, 7, 4, 6
Forage: 3, 7, 10, 8, 6, 4, 10, 1, 8, 9, 6, 9
Forage: 5, 3, 5, 9, 5, 7, 8, 7, 5, 6, 6, 7
Forage: 3, 5, 5, 8, 7, 5, 11, 6, 5, 6, 4, 6
Forage: 5, 8, 7, 9, 8, 9, 5, 9, 5, 7, 6, 6
Forage: 3, 6, 7, 6, 10, 7, 4, 6, 7, 6, 1, 3
Forage: 5, 6, 4, 4, 4, 6, 5, 2, 3, 3, 3, 3
Forage: 3, 5, 8, 7, 6, 7, 5, 4, 6, 6, 9, 7
Forage: 3, 7, 9, 7, 7, 7, 8, 6, 8, 6, 3, 10
Forage: 7, 4, 7, 7, 9, 4, 6, 5, 8, 6, 7, 5
Forage: 3, 7, 9, 7, 3, 9, 6, 4, 7, 6, 3, 7
Forage: 5, 7, 6, 7, 6, 10, 9, 10, 4, 8, 8, 4
Forage: 3, 4, 10, 2, 7, 3, 7, 5, 10, 3, 7, 9
Forage: 5, 8, 3, 6, 5, 3, 3, 2, 3, 1, 5, 6
Forage: 5, 6, 4, 3, 12, 5, 9, 5, 6, 8, 5, 6
Forage: 2, 7, 4, 5, 6, 5, 7, 3, 4, 2, 2, 2
Forage: 2, 3, 5, 6, 9, 6, 4, 3, 4, 6, 2, 6
Forage: 6, 8, 7, 9, 8, 6, 8, 4, 7, 6, 2, 1
Forage: 8, 8, 9, 5, 4, 10, 11, 9, 6, 6, 3, 5
Forage: 6, 6, 7, 6, 8, 6, 7, 7, 8, 6, 7, 6
Forage: 7, 6, 9, 3, 9, 6, 9, 10, 6, 8, 8, 7
Forage: 4, 3, 9, 5, 7, 7, 7, 11, 3, 7, 4, 6
